time_s,yaw,pitch,roll,label,subject_id,scenario,source_file
0.92,7.36970947669019,18.75754092482843,-12.392072174195672,1,synthetic,Pronation synthétique,generated_pronation.csv
0.94,7.144994658282679,18.795121039231624,-12.660236456868592,1,synthetic,Pronation synthétique,generated_pronation.csv
0.96,6.912784994729946,19.43580138777288,-13.04774023337101,1,synthetic,Pronation synthétique,generated_pronation.csv
0.98,7.702576360076342,19.194560644178747,-13.126990001035788,1,synthetic,Pronation synthétique,generated_pronation.csv
1.0,7.327543116852942,19.17594137904407,-12.577427981355674,1,synthetic,Pronation synthétique,generated_pronation.csv
1.02,6.737464515001507,19.091162609630526,-13.201983649512965,1,synthetic,Pronation synthétique,generated_pronation.csv
1.04,7.121800223482607,19.073023678181737,-13.288814899709513,1,synthetic,Pronation synthétique,generated_pronation.csv
1.06,7.27466009289566,19.36211391833126,-12.954052054592301,1,synthetic,Pronation synthétique,generated_pronation.csv
1.08,7.047414864424086,18.91834396577746,-12.937480902184928,1,synthetic,Pronation synthétique,generated_pronation.csv
1.1,7.311027412704602,19.481646886154415,-11.243793057017529,1,synthetic,Pronation synthétique,generated_pronation.csv
1.12,7.08728974900643,18.63908522872345,-10.773390220650988,1,synthetic,Pronation synthétique,generated_pronation.csv
1.14,7.305066548332724,18.848482458682657,-10.096068492985902,1,synthetic,Pronation synthétique,generated_pronation.csv
1.16,7.533333592325582,18.5114021437737,-9.189745157984177,1,synthetic,Pronation synthétique,generated_pronation.csv
1.18,6.893815691007623,18.820320855903365,-8.740429210955764,1,synthetic,Pronation synthétique,generated_pronation.csv
1.2,7.154976584747758,19.077036326370195,-8.382256073386397,1,synthetic,Pronation synthétique,generated_pronation.csv
1.22,6.953543756644679,19.354590151194913,-8.225445988471106,1,synthetic,Pronation synthétique,generated_pronation.csv
1.24,7.131651610651521,18.719632726527742,-8.673288368202389,1,synthetic,Pronation synthétique,generated_pronation.csv
1.26,6.737120859676603,18.920232613626368,-7.695542175222052,1,synthetic,Pronation synthétique,generated_pronation.csv
1.28,6.917821235932244,18.81019164662897,-7.103615025729631,1,synthetic,Pronation synthétique,generated_pronation.csv
1.3,7.025718744678864,18.694417417320274,-7.396268978590043,1,synthetic,Pronation synthétique,generated_pronation.csv
1.32,7.348177854754283,18.55932162788081,-7.725984450394348,1,synthetic,Pronation synthétique,generated_pronation.csv
1.34,7.414115210539205,18.93384036423153,-7.874026367718592,1,synthetic,Pronation synthétique,generated_pronation.csv
1.36,6.665960944486336,18.38995189922562,-7.438866402196635,1,synthetic,Pronation synthétique,generated_pronation.csv
1.38,6.81956304040393,18.93982216678182,-7.810835795096164,1,synthetic,Pronation synthétique,generated_pronation.csv
1.4,7.247660252644827,18.907562369030934,-7.26048088994874,1,synthetic,Pronation synthétique,generated_pronation.csv
1.42,6.449837229539259,18.698944885592606,-7.634686958476433,1,synthetic,Pronation synthétique,generated_pronation.csv
1.44,6.903005836705631,18.587303940153873,-7.2019643778561875,1,synthetic,Pronation synthétique,generated_pronation.csv
1.46,7.009822598489637,18.473818270601328,-7.09043517375924,1,synthetic,Pronation synthétique,generated_pronation.csv
1.48,7.4131018132174145,19.44919433469442,-8.164539871774439,1,synthetic,Pronation synthétique,generated_pronation.csv
1.5,7.239424220026869,18.488141704910916,-7.485135815572735,1,synthetic,Pronation synthétique,generated_pronation.csv
1.52,6.932530662073185,19.359982340716645,-7.873434222815238,1,synthetic,Pronation synthétique,generated_pronation.csv
1.54,6.917563403895225,19.07527778134115,-8.122823892506533,1,synthetic,Pronation synthétique,generated_pronation.csv
1.56,6.9528562668747815,18.788221400097914,-8.009491981641327,1,synthetic,Pronation synthétique,generated_pronation.csv
1.58,7.486765763930848,18.5495115851235,-7.948827401760983,1,synthetic,Pronation synthétique,generated_pronation.csv
1.6,6.906462558666616,19.209078819689466,-7.727808735327702,1,synthetic,Pronation synthétique,generated_pronation.csv
1.62,6.947768886492014,19.414637171412128,-8.572849313865097,1,synthetic,Pronation synthétique,generated_pronation.csv
1.64,7.150602546509166,18.614745783697863,-7.97292334835599,1,synthetic,Pronation synthétique,generated_pronation.csv
1.66,7.010072977738321,18.804757724104395,-7.776872709772796,1,synthetic,Pronation synthétique,generated_pronation.csv
1.68,6.987366499925464,19.21101636329622,-8.384336976517996,1,synthetic,Pronation synthétique,generated_pronation.csv
1.7,6.713044735317891,18.995876247514026,-8.514375088065284,1,synthetic,Pronation synthétique,generated_pronation.csv
1.72,7.04805259411398,19.497468640581097,-8.878126742052356,1,synthetic,Pronation synthétique,generated_pronation.csv
1.74,6.922152076122557,18.728068852782727,-9.36635839741038,1,synthetic,Pronation synthétique,generated_pronation.csv
1.76,7.4084702896158285,19.06422576688377,-9.060797085535917,1,synthetic,Pronation synthétique,generated_pronation.csv
1.78,7.258232427542878,18.5278782981868,-9.26910152711501,1,synthetic,Pronation synthétique,generated_pronation.csv
1.8,7.059379201881288,19.533434730008306,-9.378679433228438,1,synthetic,Pronation synthétique,generated_pronation.csv
1.82,7.2676346891626284,18.683594542813715,-9.00961463643203,1,synthetic,Pronation synthétique,generated_pronation.csv
1.84,6.964663097083462,18.24082376329005,-9.774942291985687,1,synthetic,Pronation synthétique,generated_pronation.csv
1.86,7.383667173632509,18.86809029135057,-10.061853939163921,1,synthetic,Pronation synthétique,generated_pronation.csv
1.88,7.0686721954566645,18.867845873245212,-9.931349448966554,1,synthetic,Pronation synthétique,generated_pronation.csv
1.9,7.2450717207779505,19.48791090920343,-11.011304935266347,1,synthetic,Pronation synthétique,generated_pronation.csv
1.92,6.684283992143067,18.81742258285902,-11.155595524838015,1,synthetic,Pronation synthétique,generated_pronation.csv
1.94,7.17732018508163,18.92165691621498,-11.139739810517513,1,synthetic,Pronation synthétique,generated_pronation.csv
1.96,6.566189000106563,19.106726940776426,-11.418523895696591,1,synthetic,Pronation synthétique,generated_pronation.csv
1.98,6.459802454707378,19.40708910222553,-11.228323313855695,1,synthetic,Pronation synthétique,generated_pronation.csv
2.0,6.97678470935305,18.915059933911802,-11.712415258367704,1,synthetic,Pronation synthétique,generated_pronation.csv
2.02,6.793434168729867,19.245099330827063,-11.302575519439149,1,synthetic,Pronation synthétique,generated_pronation.csv
2.04,7.113125179816865,19.087320983325423,-11.5381124595526,1,synthetic,Pronation synthétique,generated_pronation.csv
2.06,7.741542796794222,18.841671692085338,-11.965501803398416,1,synthetic,Pronation synthétique,generated_pronation.csv
2.08,6.821847440922216,18.95246516510148,-12.466220228365096,1,synthetic,Pronation synthétique,generated_pronation.csv
2.1,6.8878800810447665,18.93915475002665,-12.349275603953387,1,synthetic,Pronation synthétique,generated_pronation.csv
2.12,7.143130777969288,18.661918285207342,-12.424287466391252,1,synthetic,Pronation synthétique,generated_pronation.csv
2.14,7.232149535383178,19.30173546124007,-13.147724327959661,1,synthetic,Pronation synthétique,generated_pronation.csv
2.16,7.034527694428849,18.521762047616605,-12.834098215570329,1,synthetic,Pronation synthétique,generated_pronation.csv
2.18,7.029996934311816,19.29003530544394,-12.858827355805184,1,synthetic,Pronation synthétique,generated_pronation.csv
2.2,7.306497306204007,19.221928722133548,-13.092449479487867,1,synthetic,Pronation synthétique,generated_pronation.csv
2.22,7.256413902989122,18.90437137900746,-12.788310124310808,1,synthetic,Pronation synthétique,generated_pronation.csv
2.24,6.793833319972585,18.700887791022478,-12.957829755142873,1,synthetic,Pronation synthétique,generated_pronation.csv
2.26,7.082557370550591,18.861805315417037,-13.639998571666645,1,synthetic,Pronation synthétique,generated_pronation.csv
2.28,7.120886460190513,19.06867210950365,-13.398374278477666,1,synthetic,Pronation synthétique,generated_pronation.csv
2.3000000000000003,6.798935006014083,19.148575529748715,-13.731885034715367,1,synthetic,Pronation synthétique,generated_pronation.csv
2.32,7.194531426525168,19.00762753072916,-13.330041152075744,1,synthetic,Pronation synthétique,generated_pronation.csv
2.34,6.85984341393152,19.216078971040673,-13.778146555740385,1,synthetic,Pronation synthétique,generated_pronation.csv
2.36,7.408324134737882,18.747441518004496,-13.24158649536639,1,synthetic,Pronation synthétique,generated_pronation.csv
2.38,7.172486870564358,18.980903776121583,-13.388286629558323,1,synthetic,Pronation synthétique,generated_pronation.csv
2.4,7.137703211611352,18.435728289947903,-13.192354606758185,1,synthetic,Pronation synthétique,generated_pronation.csv
2.42,6.930219055685532,19.13123565781342,-13.486263264,1,synthetic,Pronation synthétique,generated_pronation.csv
2.44,7.067787089132863,18.944236912949492,-13.838776525949054,1,synthetic,Pronation synthétique,generated_pronation.csv
2.46,6.499150511645847,18.772469688175228,-12.805282222229524,1,synthetic,Pronation synthétique,generated_pronation.csv
2.48,6.753869605338162,19.24536229789231,-13.324025150698729,1,synthetic,Pronation synthétique,generated_pronation.csv
2.5,7.198202712326767,19.10424093975433,-12.771265244044981,1,synthetic,Pronation synthétique,generated_pronation.csv
2.52,6.4486512445034565,18.050436458187686,-12.979091187365016,1,synthetic,Pronation synthétique,generated_pronation.csv
2.54,7.338726596470801,18.905952715188924,-12.802061197447264,1,synthetic,Pronation synthétique,generated_pronation.csv
2.56,6.557757410416238,18.454340648293062,-12.361941219012557,1,synthetic,Pronation synthétique,generated_pronation.csv
2.58,7.303885822833559,19.209029398863184,-12.685906633127281,1,synthetic,Pronation synthétique,generated_pronation.csv
2.6,6.818289812600207,19.634380235526642,-12.255959480329606,1,synthetic,Pronation synthétique,generated_pronation.csv
2.62,7.30116814584569,18.731628993800893,-12.984459954965683,1,synthetic,Pronation synthétique,generated_pronation.csv
2.64,7.104080942226095,18.909669270846088,-12.154532524249712,1,synthetic,Pronation synthétique,generated_pronation.csv
2.66,6.601812263577187,18.81334654246447,-12.342892431246813,1,synthetic,Pronation synthétique,generated_pronation.csv
2.68,7.4369452357602714,18.992563347197642,-12.178532766433602,1,synthetic,Pronation synthétique,generated_pronation.csv
2.7,7.494337298738822,19.07988920802702,-11.982788277141537,1,synthetic,Pronation synthétique,generated_pronation.csv
2.72,7.040550333934261,19.273496302981194,-11.733269141636411,1,synthetic,Pronation synthétique,generated_pronation.csv
2.74,6.976262434463791,18.590167970940726,-11.174579521329969,1,synthetic,Pronation synthétique,generated_pronation.csv
2.76,7.011769223467821,19.356661732482017,-12.071233821068713,1,synthetic,Pronation synthétique,generated_pronation.csv
2.78,6.769965481238435,18.60930156710973,-11.332043418799131,1,synthetic,Pronation synthétique,generated_pronation.csv
2.8000000000000003,7.395295147329891,18.97573753179694,-11.395110661055622,1,synthetic,Pronation synthétique,generated_pronation.csv
2.82,6.908270879196553,19.243271826843515,-10.660501776800375,1,synthetic,Pronation synthétique,generated_pronation.csv
2.84,7.060448900861814,19.115202590250988,-10.968656417754941,1,synthetic,Pronation synthétique,generated_pronation.csv
2.86,6.8392658121402805,18.624981538072003,-10.528390394812497,1,synthetic,Pronation synthétique,generated_pronation.csv
2.88,6.890067941794814,18.698916053611388,-10.608192951695548,1,synthetic,Pronation synthétique,generated_pronation.csv
2.9,6.695756736921376,18.772017997770078,-10.112194624681601,1,synthetic,Pronation synthétique,generated_pronation.csv
2.92,7.454953785336286,18.897090726557597,-9.826909777877036,1,synthetic,Pronation synthétique,generated_pronation.csv
2.94,7.031988526768312,19.2559356501271,-10.072202476763005,1,synthetic,Pronation synthétique,generated_pronation.csv
2.96,7.3716116595258345,18.52375596702545,-9.758948147099892,1,synthetic,Pronation synthétique,generated_pronation.csv
2.98,7.08875118004871,19.04901743805653,-10.024877340023751,1,synthetic,Pronation synthétique,generated_pronation.csv
3.0,6.877424333181216,19.089721929311548,-9.327160268292118,1,synthetic,Pronation synthétique,generated_pronation.csv
3.02,6.988986057756204,19.071966399170826,-8.989794225689128,1,synthetic,Pronation synthétique,generated_pronation.csv
3.04,6.919405450752989,19.043557501212963,-9.23748394514787,1,synthetic,Pronation synthétique,generated_pronation.csv
3.06,7.08891127800373,19.359664910273867,-8.567647151747188,1,synthetic,Pronation synthétique,generated_pronation.csv
3.08,6.974391729209489,19.051401777243242,-9.357710950977449,1,synthetic,Pronation synthétique,generated_pronation.csv
3.1,7.000154090565025,19.163704742645077,-9.137300437587916,1,synthetic,Pronation synthétique,generated_pronation.csv
3.12,6.681025774068548,19.076274880620826,-8.84558896244209,1,synthetic,Pronation synthétique,generated_pronation.csv
3.14,6.856562529733909,19.445857521461104,-8.434587844570517,1,synthetic,Pronation synthétique,generated_pronation.csv
3.16,7.596207566915672,18.336847025475283,-8.147272740761428,1,synthetic,Pronation synthétique,generated_pronation.csv
3.18,6.899756930037067,19.29245361580512,-8.055632318779626,1,synthetic,Pronation synthétique,generated_pronation.csv
3.2,6.785191842665641,18.82893898604198,-7.9377908598905815,1,synthetic,Pronation synthétique,generated_pronation.csv
3.22,7.201968730056421,18.82325047177293,-7.602552177781815,1,synthetic,Pronation synthétique,generated_pronation.csv
3.24,7.5216636486234805,18.616794454824795,-7.872337717435703,1,synthetic,Pronation synthétique,generated_pronation.csv
3.26,6.663575706409514,18.34767614547287,-8.036740922650333,1,synthetic,Pronation synthétique,generated_pronation.csv
3.28,7.036972516420434,18.792440901560756,-7.967292154887289,1,synthetic,Pronation synthétique,generated_pronation.csv
3.3000000000000003,6.909052962329714,18.700124853560656,-6.909997864019598,1,synthetic,Pronation synthétique,generated_pronation.csv
3.3200000000000003,6.569886894298203,19.053330412520012,-8.210768616121523,1,synthetic,Pronation synthétique,generated_pronation.csv
3.34,7.319756898371043,18.46252414014058,-7.535384598674182,1,synthetic,Pronation synthétique,generated_pronation.csv
3.36,7.09291105920438,19.332479616326072,-7.034125312607281,1,synthetic,Pronation synthétique,generated_pronation.csv
3.38,7.121640137645747,18.983385914972647,-7.329045592081571,1,synthetic,Pronation synthétique,generated_pronation.csv
3.4,6.874286877172197,18.82881085992803,-7.7393165322758,1,synthetic,Pronation synthétique,generated_pronation.csv
3.42,7.236771613296556,18.691300602061737,-7.519389612145302,1,synthetic,Pronation synthétique,generated_pronation.csv
3.44,6.937429574448316,18.667397537427945,-7.303597703571547,1,synthetic,Pronation synthétique,generated_pronation.csv
3.46,7.055801997923482,18.566491992679286,-7.253230808420716,1,synthetic,Pronation synthétique,generated_pronation.csv
3.48,6.767707995206029,18.74470553555126,-7.951784635243267,1,synthetic,Pronation synthétique,generated_pronation.csv
3.5,6.736555872041711,18.909198513809656,-7.52693796474661,1,synthetic,Pronation synthétique,generated_pronation.csv
3.52,7.504040411386397,18.85520772938369,-7.762098366631109,1,synthetic,Pronation synthétique,generated_pronation.csv
3.54,6.956253118395984,18.487314012302555,-7.594270815136426,1,synthetic,Pronation synthétique,generated_pronation.csv
3.56,7.20171209635901,18.833477647703806,-7.606078811438061,1,synthetic,Pronation synthétique,generated_pronation.csv
3.58,7.109770374578079,18.64643736979141,-8.223484354660892,1,synthetic,Pronation synthétique,generated_pronation.csv
3.6,6.995334547421601,18.965746734724394,-8.657144511765264,1,synthetic,Pronation synthétique,generated_pronation.csv
3.62,6.983383091255523,19.4795625125749,-8.203093429521871,1,synthetic,Pronation synthétique,generated_pronation.csv
3.64,7.330895535506562,19.108044818010967,-7.88998570313704,1,synthetic,Pronation synthétique,generated_pronation.csv
3.66,7.057006454873407,18.826354044424665,-8.311575132752099,1,synthetic,Pronation synthétique,generated_pronation.csv
3.68,7.109483372318816,18.431935921589947,-8.540937101013862,1,synthetic,Pronation synthétique,generated_pronation.csv
3.7,7.174976374511871,18.491740413653005,-7.978588529038897,1,synthetic,Pronation synthétique,generated_pronation.csv
3.72,7.5424877528177525,18.40009304949178,-9.108119076032382,1,synthetic,Pronation synthétique,generated_pronation.csv
3.74,7.424385600131643,19.109943108142275,-8.630228755195532,1,synthetic,Pronation synthétique,generated_pronation.csv
3.76,7.376858638125458,18.64465641702484,-9.198068005455289,1,synthetic,Pronation synthétique,generated_pronation.csv
3.78,7.1390115866604305,18.875204296291127,-9.151442634856089,1,synthetic,Pronation synthétique,generated_pronation.csv
3.8,6.939323705422496,18.65432458125885,-9.295505374415377,1,synthetic,Pronation synthétique,generated_pronation.csv
3.82,7.683658122944578,18.859013585920188,-9.040096923088232,1,synthetic,Pronation synthétique,generated_pronation.csv
3.84,7.732194599708418,19.246867002325676,-9.96671780920734,1,synthetic,Pronation synthétique,generated_pronation.csv
3.86,7.435429451032362,18.622218270647558,-10.04144033694281,1,synthetic,Pronation synthétique,generated_pronation.csv
3.88,7.669352417831173,18.728704456685648,-10.559834304510336,1,synthetic,Pronation synthétique,generated_pronation.csv
3.9,7.763740461454894,18.593234817597388,-10.137830326053523,1,synthetic,Pronation synthétique,generated_pronation.csv
3.92,7.791605654761011,19.102675281105874,-10.621006616929273,1,synthetic,Pronation synthétique,generated_pronation.csv
3.94,7.825142795336769,18.53674822999047,-10.558698763625296,1,synthetic,Pronation synthétique,generated_pronation.csv
3.96,7.419090528225712,18.50670782652054,-11.224272133148535,1,synthetic,Pronation synthétique,generated_pronation.csv
3.98,8.020226323434118,18.434102081743625,-11.246616313053043,1,synthetic,Pronation synthétique,generated_pronation.csv
4.0,7.205846673872605,18.43509279802597,-11.084106451673216,1,synthetic,Pronation synthétique,generated_pronation.csv
4.0200000000000005,7.858865276990602,19.016595902793096,-11.723914360694007,1,synthetic,Pronation synthétique,generated_pronation.csv
4.04,7.76257998947036,19.679587082875354,-11.756703967463997,1,synthetic,Pronation synthétique,generated_pronation.csv
4.0600000000000005,7.86745392200897,18.659043526626153,-12.044087103493526,1,synthetic,Pronation synthétique,generated_pronation.csv
4.08,8.11672793176248,19.311391465899522,-12.549963591048122,1,synthetic,Pronation synthétique,generated_pronation.csv
4.1,7.868917511587035,19.202126450196403,-13.137818944313299,1,synthetic,Pronation synthétique,generated_pronation.csv
4.12,6.784965727679443,18.90457811213595,-12.512521308600347,1,synthetic,Pronation synthétique,generated_pronation.csv
4.14,5.977978219159326,19.270224566809613,-12.661874624430268,1,synthetic,Pronation synthétique,generated_pronation.csv
4.16,5.632728125305638,19.468457948817218,-12.021254893287615,1,synthetic,Pronation synthétique,generated_pronation.csv
4.18,3.6610243728412257,19.675623210554555,-12.125334924209003,1,synthetic,Pronation synthétique,generated_pronation.csv
4.2,2.3341648041270147,21.02304529024851,-10.942601650746536,1,synthetic,Pronation synthétique,generated_pronation.csv
4.22,0.9719390332473709,20.902889934598104,-10.25106889895738,1,synthetic,Pronation synthétique,generated_pronation.csv
4.24,-0.884465288811265,22.863424783766828,-9.584958585635192,1,synthetic,Pronation synthétique,generated_pronation.csv
4.26,-1.3146300117020417,23.72838377873775,-9.003980768817714,1,synthetic,Pronation synthétique,generated_pronation.csv
4.28,-0.3955542718418334,23.50811620773024,-9.386074128332446,1,synthetic,Pronation synthétique,generated_pronation.csv
4.3,0.3426531424378265,23.13829050472409,-10.329093495188854,1,synthetic,Pronation synthétique,generated_pronation.csv
4.32,1.4054641902522633,21.894032253184005,-11.060715017080993,1,synthetic,Pronation synthétique,generated_pronation.csv
4.34,2.6741774122682678,19.648793778088027,-11.477117330338242,1,synthetic,Pronation synthétique,generated_pronation.csv
4.36,3.2956462317455077,17.8203380809375,-12.59065780725035,1,synthetic,Pronation synthétique,generated_pronation.csv
4.38,4.058813001233078,16.55193491315087,-13.492975837821785,1,synthetic,Pronation synthétique,generated_pronation.csv
4.4,5.327486733105377,14.703175102490626,-14.547753034396361,1,synthetic,Pronation synthétique,generated_pronation.csv
4.42,5.935117672973576,14.979699570797003,-16.109829381724015,1,synthetic,Pronation synthétique,generated_pronation.csv
4.44,6.6326549707440305,14.536617752205753,-16.319908510163092,1,synthetic,Pronation synthétique,generated_pronation.csv
4.46,8.288558412224454,13.352293602253726,-16.38429275868976,1,synthetic,Pronation synthétique,generated_pronation.csv
4.48,9.048909790553145,12.328335839980639,-17.384481838564664,1,synthetic,Pronation synthétique,generated_pronation.csv
4.5,9.9519028740594,10.298829679017814,-17.720106718703295,1,synthetic,Pronation synthétique,generated_pronation.csv
4.5200000000000005,10.143344204488278,9.260143782186095,-18.37037644590778,1,synthetic,Pronation synthétique,generated_pronation.csv
4.54,10.36591796099804,7.682763593530244,-18.999554885304704,1,synthetic,Pronation synthétique,generated_pronation.csv
4.5600000000000005,9.757868413663113,6.527320920327129,-18.818376874107432,1,synthetic,Pronation synthétique,generated_pronation.csv
4.58,8.552748402875437,6.026927717559105,-18.814121812969358,1,synthetic,Pronation synthétique,generated_pronation.csv
4.6000000000000005,7.292832344760382,4.931850580764278,-18.353381308481737,1,synthetic,Pronation synthétique,generated_pronation.csv
4.62,5.916925211128081,4.819490648619828,-17.92052377622261,1,synthetic,Pronation synthétique,generated_pronation.csv
4.64,5.533869621396711,4.0021770257843245,-15.682471767104055,1,synthetic,Pronation synthétique,generated_pronation.csv
4.66,5.237919959469979,4.361304148626797,-14.845794886870367,1,synthetic,Pronation synthétique,generated_pronation.csv
4.68,6.25316406277997,4.2879676271947,-13.93167938274326,1,synthetic,Pronation synthétique,generated_pronation.csv
4.7,5.994699959584832,3.826163248956596,-12.470474467548353,1,synthetic,Pronation synthétique,generated_pronation.csv
4.72,6.966448112972612,3.6162283069639645,-12.045780068964117,1,synthetic,Pronation synthétique,generated_pronation.csv
4.74,6.873154669706743,4.3301283857578206,-12.655518400403437,1,synthetic,Pronation synthétique,generated_pronation.csv
4.76,7.138249408193615,3.387771585545297,-11.833472160758655,1,synthetic,Pronation synthétique,generated_pronation.csv
4.78,6.774444398963559,3.481319220028835,-12.264804373912055,1,synthetic,Pronation synthétique,generated_pronation.csv
4.8,7.176606036030715,3.608894959555104,-12.9876141404206,1,synthetic,Pronation synthétique,generated_pronation.csv
4.82,7.593923786459465,4.242580536290696,-12.864854934647822,1,synthetic,Pronation synthétique,generated_pronation.csv
4.84,7.380733124770096,4.505119657548261,-13.849320118822584,1,synthetic,Pronation synthétique,generated_pronation.csv
4.86,7.442590438389128,3.948401004325952,-13.961073779714212,1,synthetic,Pronation synthétique,generated_pronation.csv
4.88,7.3185812707996485,3.5973701329537047,-14.268973078560942,1,synthetic,Pronation synthétique,generated_pronation.csv
4.9,7.724735049063068,3.64354983525636,-14.401084365336786,1,synthetic,Pronation synthétique,generated_pronation.csv
4.92,7.333520710603346,4.049600378160375,-14.01841543919949,1,synthetic,Pronation synthétique,generated_pronation.csv
4.94,6.64275063945423,3.437800523459862,-14.916902291322634,1,synthetic,Pronation synthétique,generated_pronation.csv
4.96,7.060967524939788,4.129683689681584,-15.076235768399748,1,synthetic,Pronation synthétique,generated_pronation.csv
4.98,6.657863921625571,4.11808392580148,-15.237726339297804,1,synthetic,Pronation synthétique,generated_pronation.csv
5.0,6.268910201547908,3.7220815328043018,-15.114151956033206,1,synthetic,Pronation synthétique,generated_pronation.csv
