time_s,yaw,pitch,roll,label,subject_id,scenario,source_file
1.06,7.376198247229882,32.55758221375329,4.700909555498105,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.08,7.082790527004942,32.69740425055885,4.335387887358262,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.1,7.026284525989513,32.868025686730526,3.7662066262440943,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.12,7.379138634859398,32.26252934712089,4.2664585046547,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.14,7.021004433121797,32.41163920066461,4.464158856642483,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.16,6.726451428295972,32.98037286366992,4.959337778241334,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.18,7.100803926348941,32.64059624836908,4.582444826237505,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.2,7.739987257265302,32.32496308505701,4.51002717255382,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.22,7.118582850673113,32.04758347394625,4.984382596113168,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.24,7.246331912145676,32.56746993124149,4.9734057441415205,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.26,7.030529317898543,32.183623894239155,4.636281163956054,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.28,7.022109838674303,32.73268281650142,4.702739826117263,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.3,7.231850521543502,32.66913064485969,4.882283229857465,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.32,6.283057609854228,33.23034521731654,4.320660945488514,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.34,6.695542851187235,32.32606434012106,4.642661770680841,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.36,6.881130619269907,32.8705094776186,4.405775157749238,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.38,6.973639979997049,32.3308146790593,4.25036346980074,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.4,7.4848018549500495,32.372616794573396,4.66448968905148,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.42,7.778055308005293,32.60757058755542,4.836596080385583,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.44,7.22691328728092,32.41415357132376,5.05342574668012,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.46,7.1544118836206945,33.19154360845057,4.740676495322385,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.48,7.236412739532541,32.64186669125867,4.844860329921333,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.5,7.47977504362078,32.441135009331354,4.4735156910197755,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.52,6.732531482336092,33.33804766920628,4.098173806690773,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.54,6.8771108614915475,32.43315551995764,4.3478645123507915,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.56,7.07060161534863,32.55845446569228,4.6431439960383925,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.58,7.115055564280256,32.605038479778045,4.3561653268673215,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.6,6.46285865786906,32.438770412395016,5.066089801604561,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.62,7.163673614143663,32.84091906007191,4.861864830198015,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.64,6.565439257494149,33.01158017424803,4.453456890074237,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.66,7.27154606519316,32.28629831191228,5.005212639732289,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.68,7.295856778688308,32.521577605400395,4.697267529697032,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.7,6.36670122663875,32.5524631165744,4.982749190310302,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.72,7.198041200404816,32.25682984434169,4.461804290784544,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.74,7.109993431340431,32.28209761323793,4.736038417561926,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.76,6.869735652829997,32.56046497691918,4.443379897368838,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.78,7.342946860181069,32.407495771622564,4.510422397019671,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.8,7.66182720076949,32.76267980864187,4.8324451641076775,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.82,7.21163351583835,32.90775067361459,5.04999760924456,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.84,6.735462389720072,32.723566085868114,4.540039772491822,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.86,6.632493513125095,32.75550971207905,4.591853959583216,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.88,6.7162103562561635,32.40859304186203,4.257479805466318,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.9,6.76139425301032,32.50524942185922,4.453166233232551,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.92,7.403263855986477,32.8001881892805,4.6586843400261175,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.94,7.155042994000989,32.86062054158049,4.162484517451119,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.96,7.060160727728055,32.67203767607894,4.399584345131659,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
1.98,7.327080718698647,32.858728808083654,4.206893962372085,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.0,7.069256700858519,32.63083095043723,4.586562779297135,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.02,7.069383463096787,32.36377414850648,4.787592626030109,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.04,6.807798117730238,32.790947591328234,4.626677987550553,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.06,6.877353152968877,32.576054935757455,4.443968380567665,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.08,7.075996619242721,32.20305570238687,4.229368809121232,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.1,6.720897045289316,32.9430362710267,4.0509341217590995,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.12,7.573646792996433,32.817345760581176,4.513600094191128,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.14,7.116676568516013,32.91836285187655,4.939824172699325,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.16,6.918836117632891,32.56989953007134,4.424291418984518,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.18,7.378957853912484,33.1386499085033,4.479755634233997,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.2,6.7746254550448235,32.843698186285316,4.369948783260824,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.22,7.412301358214777,32.98421196651652,4.173076957851746,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.24,7.124724160045751,32.50951127638549,4.801428153015646,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.26,7.664534777930071,32.60755358555711,4.699940581812845,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.28,6.9413196948101525,33.06634602124162,4.071309045616326,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.3000000000000003,6.991917515401995,32.68563837041562,4.1339136867664505,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.32,6.859498630478611,32.69550842228108,4.870582659683936,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.34,6.739474082397432,33.116609036705334,4.231318588739598,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.36,7.186976149856005,33.01557602089224,4.468171723957033,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.38,6.793325389151767,32.74252077088686,4.184828049867665,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.4,7.2014958442384795,33.22328708722726,4.571877092308708,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.42,6.911446666037385,32.2362524039502,4.255185929921173,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.44,7.413712190561822,32.643413227235456,4.3083879704025865,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.46,6.330447141186341,32.50155030761832,4.166151141250431,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.48,7.212845621094449,33.08697949889272,5.034186198579132,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.5,7.098420831312411,33.11710676725122,5.239097714176628,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.52,7.082397232588294,32.5209616952223,4.559237971389009,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.54,6.890246902625767,32.70026110614172,4.689066566497616,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.56,7.598918752500698,32.925860129753424,4.662670083672987,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.58,6.948904422043296,32.803569312401876,4.505309394971976,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.6,7.193944175424312,32.72826128313323,4.483293290105957,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.62,6.983507943803867,32.93891886067632,4.409858434123574,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.64,6.951729170411147,33.212820895868354,4.7412244316286545,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.66,7.083758588764243,32.688356816251805,4.165174053873131,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.68,7.258687662221931,32.33369760548701,4.2753700845412155,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.7,6.722569752277241,32.62014759027974,4.716770325699658,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.72,6.914096165506926,32.641619581580244,4.1140953461165735,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.74,6.6316221743739225,32.54257909612984,4.985601255457379,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.76,7.173214142660726,32.85169023374583,4.443714990064449,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.78,6.801649848372086,32.8655048240489,4.5780723119419235,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.8000000000000003,6.837160148142314,32.91994458279052,4.906764648274082,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.82,7.259982797144094,32.8002880189101,4.508617064261842,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.84,7.066370859546918,32.7446142922466,4.556736193148281,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.86,7.19237281943155,32.38129616095803,4.349373418216848,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.88,7.029937129169859,32.580670302952015,4.66518703498736,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.9,7.195459368100237,32.43314431694332,4.713507911949133,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.92,7.097802832523588,32.774900564893144,4.261097383204851,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.94,6.738662647571712,32.64797243515929,4.70194259944238,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.96,7.139203937662344,32.66995031889759,4.789748654549358,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
2.98,6.97577553985456,32.829620824110265,4.643586471596088,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.0,7.007943698687282,32.591840244375376,4.292672409592719,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.02,7.164524483112163,32.97956460537728,4.777591495883569,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.04,6.916754408775347,32.9727521218889,4.904888818042554,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.06,6.763452705981981,32.402792557709496,4.375519110256772,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.08,7.434638763574824,33.04961619539835,3.994807637522309,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.1,7.634295912502254,32.57936747357706,4.320649714269736,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.12,6.985413314836626,32.46914857113396,4.531284222460117,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.14,7.435729249661884,32.587385138819556,4.90392841038597,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.16,7.209129712577253,32.31283152457694,4.876452102640077,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.18,6.902871950649647,32.77464627172704,4.73214009111059,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.2,6.8453107880337845,33.02169438968419,4.350423529324374,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.22,7.010690923619079,32.24324701601897,4.754436394225975,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.24,6.964858584879311,32.79907485624763,4.531121654189604,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.26,6.994138502457621,32.84462858924297,4.236616603989754,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.28,7.056265347040668,32.86491546095596,4.014233017040913,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.3000000000000003,6.754229366592496,32.859798658093545,4.818360362580501,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.3200000000000003,7.3506065463319334,32.79870899872998,4.062050982066174,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.34,6.755112288690743,32.54006016978273,4.890685473082388,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.36,6.7739835160292605,32.92679205232857,5.181190572144608,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.38,7.370431518395856,32.7657090888791,4.543062590689898,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.4,7.321310791269481,32.899855406484065,4.29175333259337,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.42,7.529451711168956,32.762213813791874,4.351008429289959,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.44,7.133792906221176,32.59806639122378,4.340446495947604,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.46,6.899902446210962,32.66172755536532,4.6465627289817935,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.48,7.43675307652933,32.85154502162784,4.824582090602773,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.5,7.066724773242192,32.973954346957655,4.317549256578224,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.52,7.060073518184705,32.132303259957496,4.439709963268614,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.54,6.84861639802602,32.31663863779023,4.34699195566284,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.56,7.22867008174554,32.2174341638906,4.8609554206090735,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.58,6.405756631334324,32.53319422901952,4.809494419730781,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.6,7.2789929746267035,32.49751801018514,4.279497374446163,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.62,6.530601988014276,32.7480450808748,4.4326256051953115,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.64,7.396964176765046,32.60486618099977,4.566566283175846,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.66,6.675445516993573,33.07153527699057,4.003249816647218,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.68,7.352457674056851,32.51433952306224,4.368466177636528,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.7,7.902351169963687,32.48359310541084,4.568843307999967,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.72,7.100137022576609,32.43987347760575,4.125113994269661,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.74,6.864845271837648,32.57280949830235,4.582769582681899,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.76,7.837911049035628,32.68376496085511,4.513530352964862,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.78,7.169815093884303,32.47867419768307,4.309805935972789,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.8,7.014255699252538,32.33485210389592,4.732890793440033,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.82,7.768590887660435,32.198440787706105,4.122552505276321,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.84,6.5841264969125,32.63392736425681,4.468853674462221,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.86,7.027145988176044,32.426423792473834,4.237617954299366,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.88,7.10648733979275,32.3059323881026,4.6023692391464355,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.9,7.31499473231533,32.514224950347,4.050759509472993,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.92,6.929380032798412,32.69197269246237,4.459260613544952,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.94,7.78922902116038,33.186441608757235,4.487084140988022,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.96,7.8562350900781786,33.06833408551654,4.659017515182109,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
3.98,7.542768612244409,32.3548681704034,4.8112193015569655,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.0,7.449533115441951,32.48869173898268,3.912408944171921,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.0200000000000005,7.125360266150608,32.079450678026625,4.3208539006277835,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.04,7.748482357863889,32.11615284784522,4.027257501358799,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.0600000000000005,7.389043198734835,32.20518502779215,4.630102838400944,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.08,7.731324069823869,33.07116011371871,4.761167038625309,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.1,7.7231632457090935,32.884404715496174,4.304306433995844,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.12,7.13617177239782,32.63403400074677,4.552754114194172,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.14,5.844585537013841,32.99781830019303,5.164057234746137,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.16,5.100611146726145,33.260279857648975,5.419994370742045,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.18,4.368714780503893,33.6137132584398,6.262616714704473,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.2,2.4143518980972214,34.87060748010297,7.006050905217304,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.22,1.140119507416833,35.09479657066164,8.174452684865653,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.24,-1.0676449577767737,36.9915100149676,8.967270603663845,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.26,-0.7213191538848369,38.2098769491694,8.226111608105118,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.28,-0.5320123926343491,38.33832199076003,8.40402345269154,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.3,-0.16392763048655634,36.89840501629756,7.482553690074747,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.32,1.2800588373816686,35.87901543543479,6.448834203434899,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.34,2.9501817509405943,33.118403791183965,5.846556039732124,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.36,3.7104812198513777,31.10392842444287,4.336371656550595,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.38,4.346539940941585,29.250735703815362,3.5377417003287124,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.4,5.46971325860957,28.730552278571018,1.7021790102213117,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.42,6.578589557798299,28.50026376271474,0.9051502140339511,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.44,6.796250353742121,27.109582323761472,-0.6749106582616119,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.46,8.219122381466462,25.814796763130833,-1.3957933321146436,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.48,9.374943429771765,24.20189086921303,-2.4209953611919532,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.5,9.617781084243246,23.443247848644816,-2.6277970470836096,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.5200000000000005,10.825351829282992,21.88590960946301,-4.292823556348615,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.54,10.53094223244982,19.644052736127353,-5.192940712161126,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.5600000000000005,10.385181463335822,18.81154763422214,-5.22084708221352,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.58,9.090587529487449,16.911005148974272,-5.2927401415249085,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.6000000000000005,7.308343066637651,16.405772032379126,-5.126514600005111,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.62,6.0591838494788,16.447892195572752,-4.373074527084599,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.64,5.22525430343097,15.679827654256771,-3.4004926130792343,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
4.66,5.181959609149013,16.101976154412483,-2.022455861247605,1,synthetic,Marche inclinée synthétique,generated_incline_walk.csv
